"dataset_identifier","file_name","individual_id","keepornot","scientific_name","common_name","abbreviated_name","sex","age_class","device_id","device_type","deployment_site","deployment_year","deployment_month","deployment_day","deployment_time","deployment_decimal_longitude","deployment_decimal_latitude","data_contact","contact_email","comments"
"MAPE_BAS_2004_RookeryBaySouth","request_1198_user_313_dataset_747_20160423","MAPE-dtsetBirdLife747-703_111-RAATD","Keep","Eudyptes chrysolophus","Macaroni penguin","MAPE","F","","","PTT","Rookery Bay South, South Georgia",2004,1,27,"",-36.313,-54.272,"Phil Trathan","pnt@bas.ac.uk",""
"MAPE_BAS_2004_RookeryBaySouth","request_1198_user_313_dataset_747_20160448","MAPE-dtsetBirdLife747-705_7-RAATD","Keep","Eudyptes chrysolophus","Macaroni penguin","MAPE","F","","","PTT","Rookery Bay South, South Georgia",2004,1,28,"",-36.313,-54.272,"Phil Trathan","pnt@bas.ac.uk",""
"MAPE_BAS_2004_RookeryBaySouth","request_1198_user_313_dataset_747_20160424","MAPE-dtsetBirdLife747-703_112-RAATD","Keep","Eudyptes chrysolophus","Macaroni penguin","MAPE","F","","","PTT","Rookery Bay South, South Georgia",2004,1,29,"",-36.313,-54.272,"Phil Trathan","pnt@bas.ac.uk",""
"MAPE_BAS_2004_RookeryBaySouth","request_1198_user_313_dataset_747_20160425","MAPE-dtsetBirdLife747-703_113-RAATD","Keep","Eudyptes chrysolophus","Macaroni penguin","MAPE","F","","","PTT","Rookery Bay South, South Georgia",2004,1,30,"",-36.313,-54.272,"Phil Trathan","pnt@bas.ac.uk",""
"MAPE_BAS_2004_RookeryBaySouth","request_1198_user_313_dataset_747_20160426","MAPE-dtsetBirdLife747-703_114-RAATD","Keep","Eudyptes chrysolophus","Macaroni penguin","MAPE","F","","","PTT","Rookery Bay South, South Georgia",2004,1,31,"",-36.313,-54.272,"Phil Trathan","pnt@bas.ac.uk",""
"MAPE_BAS_2004_RookeryBaySouth","request_1198_user_313_dataset_747_20160427","MAPE-dtsetBirdLife747-703_115-RAATD","Keep","Eudyptes chrysolophus","Macaroni penguin","MAPE","F","","","PTT","Rookery Bay South, South Georgia",2004,1,31,"",-36.313,-54.272,"Phil Trathan","pnt@bas.ac.uk",""
"MAPE_BAS_2004_RookeryBaySouth","request_1198_user_313_dataset_747_20160428","MAPE-dtsetBirdLife747-703_116-RAATD","Keep","Eudyptes chrysolophus","Macaroni penguin","MAPE","F","","","PTT","Rookery Bay South, South Georgia",2004,2,2,"",-36.313,-54.272,"Phil Trathan","pnt@bas.ac.uk",""
"MAPE_BAS_2004_RookeryBaySouth","request_1198_user_313_dataset_747_20160429","MAPE-dtsetBirdLife747-703_117-RAATD","Keep","Eudyptes chrysolophus","Macaroni penguin","MAPE","F","","","PTT","Rookery Bay South, South Georgia",2004,2,4,"",-36.313,-54.272,"Phil Trathan","pnt@bas.ac.uk",""
"MAPE_BAS_2004_RookeryBaySouth","request_1198_user_313_dataset_747_20160430","MAPE-dtsetBirdLife747-703_118-RAATD","Keep","Eudyptes chrysolophus","Macaroni penguin","MAPE","F","","","PTT","Rookery Bay South, South Georgia",2004,2,6,"",-36.313,-54.272,"Phil Trathan","pnt@bas.ac.uk",""
"MAPE_BAS_2004_RookeryBaySouth","request_1198_user_313_dataset_747_20160431","MAPE-dtsetBirdLife747-703_119-RAATD","Keep","Eudyptes chrysolophus","Macaroni penguin","MAPE","F","","","PTT","Rookery Bay South, South Georgia",2004,2,7,"",-36.313,-54.272,"Phil Trathan","pnt@bas.ac.uk",""
"MAPE_BAS_2004_RookeryBaySouth","request_1198_user_313_dataset_747_20160432","MAPE-dtsetBirdLife747-703_120-RAATD","Keep","Eudyptes chrysolophus","Macaroni penguin","MAPE","F","","","PTT","Rookery Bay South, South Georgia",2004,2,8,"",-36.313,-54.272,"Phil Trathan","pnt@bas.ac.uk",""
"MAPE_BAS_2004_RookeryBaySouth","request_1198_user_313_dataset_747_20160433","MAPE-dtsetBirdLife747-703_121-RAATD","Keep","Eudyptes chrysolophus","Macaroni penguin","MAPE","F","","","PTT","Rookery Bay South, South Georgia",2004,2,9,"",-36.313,-54.272,"Phil Trathan","pnt@bas.ac.uk",""
"MAPE_BAS_2004_RookeryBaySouth","request_1198_user_313_dataset_747_20160434","MAPE-dtsetBirdLife747-703_122-RAATD","Keep","Eudyptes chrysolophus","Macaroni penguin","MAPE","F","","","PTT","Rookery Bay South, South Georgia",2004,2,10,"",-36.313,-54.272,"Phil Trathan","pnt@bas.ac.uk",""
"MAPE_BAS_2004_RookeryBaySouth","request_1198_user_313_dataset_747_20160435","MAPE-dtsetBirdLife747-703_123-RAATD","Keep","Eudyptes chrysolophus","Macaroni penguin","MAPE","F","","","PTT","Rookery Bay South, South Georgia",2004,2,13,"",-36.313,-54.272,"Phil Trathan","pnt@bas.ac.uk",""
"MAPE_BAS_2004_RookeryBaySouth","request_1198_user_313_dataset_747_20160436","MAPE-dtsetBirdLife747-703_124-RAATD","Keep","Eudyptes chrysolophus","Macaroni penguin","MAPE","F","","","PTT","Rookery Bay South, South Georgia",2004,2,14,"",-36.313,-54.272,"Phil Trathan","pnt@bas.ac.uk",""
"MAPE_BAS_2004_RookeryBaySouth","request_1198_user_313_dataset_747_20160437","MAPE-dtsetBirdLife747-703_125-RAATD","Discard","Eudyptes chrysolophus","Macaroni penguin","MAPE","F","","","PTT","Rookery Bay South, South Georgia",2004,2,14,"",-36.313,-54.272,"Phil Trathan","pnt@bas.ac.uk",""
"MAPE_BAS_2004_RookeryBaySouth","request_1198_user_313_dataset_747_20160438","MAPE-dtsetBirdLife747-703_126-RAATD","Keep","Eudyptes chrysolophus","Macaroni penguin","MAPE","F","","","PTT","Rookery Bay South, South Georgia",2004,2,16,"",-36.313,-54.272,"Phil Trathan","pnt@bas.ac.uk",""
"MAPE_BAS_2004_WillisIslandSouth","request_1199_user_313_dataset_748_20160439","MAPE-dtsetBirdLife748-715_1-RAATD","Keep","Eudyptes chrysolophus","Macaroni penguin","MAPE","F","","","PTT","Willis Island South, Willis Island",2004,1,13,"",-38.199,-54.0053,"Phil Trathan","pnt@bas.ac.uk",""
"MAPE_BAS_2004_WillisIslandSouth","request_1199_user_313_dataset_748_20160446","MAPE-dtsetBirdLife748-718_1-RAATD","Keep","Eudyptes chrysolophus","Macaroni penguin","MAPE","F","","","PTT","Willis Island South, Willis Island",2004,1,13,"",-38.199,-54.0053,"Phil Trathan","pnt@bas.ac.uk",""
"MAPE_BAS_2004_WillisIslandSouth","request_1199_user_313_dataset_748_20160455","MAPE-dtsetBirdLife748-972_1-RAATD","Keep","Eudyptes chrysolophus","Macaroni penguin","MAPE","F","","","PTT","Willis Island South, Willis Island",2004,1,13,"",-38.199,-54.0053,"Phil Trathan","pnt@bas.ac.uk",""
"MAPE_BAS_2004_WillisIslandSouth","request_1199_user_313_dataset_748_20160414","MAPE-dtsetBirdLife748-713_101-RAATD","Keep","Eudyptes chrysolophus","Macaroni penguin","MAPE","F","","","PTT","Willis Island South, Willis Island",2004,1,14,"",-38.199,-54.0053,"Phil Trathan","pnt@bas.ac.uk",""
"MAPE_BAS_2004_WillisIslandSouth","request_1199_user_313_dataset_748_20160435","MAPE-dtsetBirdLife748-714_1-RAATD","Keep","Eudyptes chrysolophus","Macaroni penguin","MAPE","F","","","PTT","Willis Island South, Willis Island",2004,1,14,"",-38.199,-54.0053,"Phil Trathan","pnt@bas.ac.uk",""
"MAPE_BAS_2004_WillisIslandSouth","request_1199_user_313_dataset_748_20160442","MAPE-dtsetBirdLife748-716_1-RAATD","Keep","Eudyptes chrysolophus","Macaroni penguin","MAPE","F","","","PTT","Willis Island South, Willis Island",2004,1,14,"",-38.199,-54.0053,"Phil Trathan","pnt@bas.ac.uk",""
"MAPE_BAS_2004_WillisIslandSouth","request_1199_user_313_dataset_748_20160450","MAPE-dtsetBirdLife748-719_1-RAATD","Keep","Eudyptes chrysolophus","Macaroni penguin","MAPE","F","","","PTT","Willis Island South, Willis Island",2004,1,14,"",-38.199,-54.0053,"Phil Trathan","pnt@bas.ac.uk",""
"MAPE_BAS_2004_WillisIslandSouth","request_1199_user_313_dataset_748_20160453","MAPE-dtsetBirdLife748-721_1-RAATD","Keep","Eudyptes chrysolophus","Macaroni penguin","MAPE","F","","","PTT","Willis Island South, Willis Island",2004,1,14,"",-38.199,-54.0053,"Phil Trathan","pnt@bas.ac.uk",""
"MAPE_BAS_2004_WillisIslandSouth","request_1199_user_313_dataset_748_20160440","MAPE-dtsetBirdLife748-715_2-RAATD","Keep","Eudyptes chrysolophus","Macaroni penguin","MAPE","F","","","PTT","Willis Island South, Willis Island",2004,1,15,"",-38.199,-54.0053,"Phil Trathan","pnt@bas.ac.uk",""
"MAPE_BAS_2004_WillisIslandSouth","request_1199_user_313_dataset_748_20160443","MAPE-dtsetBirdLife748-716_2-RAATD","Keep","Eudyptes chrysolophus","Macaroni penguin","MAPE","F","","","PTT","Willis Island South, Willis Island",2004,1,15,"",-38.199,-54.0053,"Phil Trathan","pnt@bas.ac.uk",""
"MAPE_BAS_2004_WillisIslandSouth","request_1199_user_313_dataset_748_20160444","MAPE-dtsetBirdLife748-717_1-RAATD","Keep","Eudyptes chrysolophus","Macaroni penguin","MAPE","F","","","PTT","Willis Island South, Willis Island",2004,1,15,"",-38.199,-54.0053,"Phil Trathan","pnt@bas.ac.uk",""
"MAPE_BAS_2004_WillisIslandSouth","request_1199_user_313_dataset_748_20160415","MAPE-dtsetBirdLife748-713_102-RAATD","Keep","Eudyptes chrysolophus","Macaroni penguin","MAPE","F","","","PTT","Willis Island South, Willis Island",2004,1,16,"",-38.199,-54.0053,"Phil Trathan","pnt@bas.ac.uk",""
"MAPE_BAS_2004_WillisIslandSouth","request_1199_user_313_dataset_748_20160436","MAPE-dtsetBirdLife748-714_2-RAATD","Keep","Eudyptes chrysolophus","Macaroni penguin","MAPE","F","","","PTT","Willis Island South, Willis Island",2004,1,16,"",-38.199,-54.0053,"Phil Trathan","pnt@bas.ac.uk",""
"MAPE_BAS_2004_WillisIslandSouth","request_1199_user_313_dataset_748_20160441","MAPE-dtsetBirdLife748-715_3-RAATD","Keep","Eudyptes chrysolophus","Macaroni penguin","MAPE","F","","","PTT","Willis Island South, Willis Island",2004,1,16,"",-38.199,-54.0053,"Phil Trathan","pnt@bas.ac.uk",""
"MAPE_BAS_2004_WillisIslandSouth","request_1199_user_313_dataset_748_20160445","MAPE-dtsetBirdLife748-717_2-RAATD","Keep","Eudyptes chrysolophus","Macaroni penguin","MAPE","F","","","PTT","Willis Island South, Willis Island",2004,1,16,"",-38.199,-54.0053,"Phil Trathan","pnt@bas.ac.uk",""
"MAPE_BAS_2004_WillisIslandSouth","request_1199_user_313_dataset_748_20160447","MAPE-dtsetBirdLife748-718_2-RAATD","Keep","Eudyptes chrysolophus","Macaroni penguin","MAPE","F","","","PTT","Willis Island South, Willis Island",2004,1,16,"",-38.199,-54.0053,"Phil Trathan","pnt@bas.ac.uk",""
"MAPE_BAS_2004_WillisIslandSouth","request_1199_user_313_dataset_748_20160451","MAPE-dtsetBirdLife748-719_2-RAATD","Keep","Eudyptes chrysolophus","Macaroni penguin","MAPE","F","","","PTT","Willis Island South, Willis Island",2004,1,16,"",-38.199,-54.0053,"Phil Trathan","pnt@bas.ac.uk",""
"MAPE_BAS_2004_WillisIslandSouth","request_1199_user_313_dataset_748_20160454","MAPE-dtsetBirdLife748-721_2-RAATD","Keep","Eudyptes chrysolophus","Macaroni penguin","MAPE","F","","","PTT","Willis Island South, Willis Island",2004,1,16,"",-38.199,-54.0053,"Phil Trathan","pnt@bas.ac.uk",""
"MAPE_BAS_2004_WillisIslandSouth","request_1199_user_313_dataset_748_20160452","MAPE-dtsetBirdLife748-719_3-RAATD","Keep","Eudyptes chrysolophus","Macaroni penguin","MAPE","F","","","PTT","Willis Island South, Willis Island",2004,1,17,"",-38.199,-54.0053,"Phil Trathan","pnt@bas.ac.uk",""
"MAPE_BAS_2004_WillisIslandSouth","request_1199_user_313_dataset_748_20160416","MAPE-dtsetBirdLife748-713_103-RAATD","Keep","Eudyptes chrysolophus","Macaroni penguin","MAPE","F","","","PTT","Willis Island South, Willis Island",2004,1,18,"",-38.199,-54.0053,"Phil Trathan","pnt@bas.ac.uk",""
"MAPE_BAS_2004_WillisIslandSouth","request_1199_user_313_dataset_748_20160437","MAPE-dtsetBirdLife748-714_3-RAATD","Keep","Eudyptes chrysolophus","Macaroni penguin","MAPE","F","","","PTT","Willis Island South, Willis Island",2004,1,18,"",-38.199,-54.0053,"Phil Trathan","pnt@bas.ac.uk",""
"MAPE_BAS_2004_WillisIslandSouth","request_1199_user_313_dataset_748_20160448","MAPE-dtsetBirdLife748-718_3-RAATD","Keep","Eudyptes chrysolophus","Macaroni penguin","MAPE","F","","","PTT","Willis Island South, Willis Island",2004,1,18,"",-38.199,-54.0053,"Phil Trathan","pnt@bas.ac.uk",""
"MAPE_BAS_2004_WillisIslandSouth","request_1199_user_313_dataset_748_20160456","MAPE-dtsetBirdLife748-972_2-RAATD","Keep","Eudyptes chrysolophus","Macaroni penguin","MAPE","F","","","PTT","Willis Island South, Willis Island",2004,1,18,"",-38.199,-54.0053,"Phil Trathan","pnt@bas.ac.uk",""
"MAPE_BAS_2004_WillisIslandSouth","request_1199_user_313_dataset_748_20160417","MAPE-dtsetBirdLife748-713_104-RAATD","Keep","Eudyptes chrysolophus","Macaroni penguin","MAPE","F","","","PTT","Willis Island South, Willis Island",2004,1,19,"",-38.199,-54.0053,"Phil Trathan","pnt@bas.ac.uk",""
"MAPE_BAS_2004_WillisIslandSouth","request_1199_user_313_dataset_748_20160457","MAPE-dtsetBirdLife748-972_3-RAATD","Keep","Eudyptes chrysolophus","Macaroni penguin","MAPE","F","","","PTT","Willis Island South, Willis Island",2004,1,19,"",-38.199,-54.0053,"Phil Trathan","pnt@bas.ac.uk",""
"MAPE_BAS_2004_WillisIslandSouth","request_1199_user_313_dataset_748_20160438","MAPE-dtsetBirdLife748-714_4-RAATD","Keep","Eudyptes chrysolophus","Macaroni penguin","MAPE","F","","","PTT","Willis Island South, Willis Island",2004,1,20,"",-38.199,-54.0053,"Phil Trathan","pnt@bas.ac.uk",""
"MAPE_BAS_2004_WillisIslandSouth","request_1199_user_313_dataset_748_20160449","MAPE-dtsetBirdLife748-718_4-RAATD","Keep","Eudyptes chrysolophus","Macaroni penguin","MAPE","F","","","PTT","Willis Island South, Willis Island",2004,1,20,"",-38.199,-54.0053,"Phil Trathan","pnt@bas.ac.uk",""
"MAPE_BAS_2004_WillisIslandSouth","request_1199_user_313_dataset_748_20160418","MAPE-dtsetBirdLife748-713_105-RAATD","Keep","Eudyptes chrysolophus","Macaroni penguin","MAPE","F","","","PTT","Willis Island South, Willis Island",2004,1,21,"",-38.199,-54.0053,"Phil Trathan","pnt@bas.ac.uk",""
"MAPE_BAS_2004_WillisIslandSouth","request_1199_user_313_dataset_748_20160419","MAPE-dtsetBirdLife748-713_106-RAATD","Keep","Eudyptes chrysolophus","Macaroni penguin","MAPE","F","","","PTT","Willis Island South, Willis Island",2004,1,23,"",-38.199,-54.0053,"Phil Trathan","pnt@bas.ac.uk",""
"MAPE_BAS_2004_WillisIslandSouth","request_1199_user_313_dataset_748_20160420","MAPE-dtsetBirdLife748-713_107-RAATD","Keep","Eudyptes chrysolophus","Macaroni penguin","MAPE","F","","","PTT","Willis Island South, Willis Island",2004,1,25,"",-38.199,-54.0053,"Phil Trathan","pnt@bas.ac.uk",""
"MAPE_BAS_2004_WillisIslandSouth","request_1199_user_313_dataset_748_20160421","MAPE-dtsetBirdLife748-713_108-RAATD","Keep","Eudyptes chrysolophus","Macaroni penguin","MAPE","F","","","PTT","Willis Island South, Willis Island",2004,1,27,"",-38.199,-54.0053,"Phil Trathan","pnt@bas.ac.uk",""
"MAPE_BAS_2004_WillisIslandSouth","request_1199_user_313_dataset_748_20160422","MAPE-dtsetBirdLife748-713_109-RAATD","Keep","Eudyptes chrysolophus","Macaroni penguin","MAPE","F","","","PTT","Willis Island South, Willis Island",2004,1,29,"",-38.199,-54.0053,"Phil Trathan","pnt@bas.ac.uk",""
"MAPE_BAS_2004_WillisIslandSouth","request_1199_user_313_dataset_748_20160423","MAPE-dtsetBirdLife748-713_110-RAATD","Keep","Eudyptes chrysolophus","Macaroni penguin","MAPE","F","","","PTT","Willis Island South, Willis Island",2004,1,31,"",-38.199,-54.0053,"Phil Trathan","pnt@bas.ac.uk",""
"MAPE_BAS_2004_WillisIslandSouth","request_1199_user_313_dataset_748_20160424","MAPE-dtsetBirdLife748-713_111-RAATD","Keep","Eudyptes chrysolophus","Macaroni penguin","MAPE","F","","","PTT","Willis Island South, Willis Island",2004,2,1,"",-38.199,-54.0053,"Phil Trathan","pnt@bas.ac.uk",""
"MAPE_BAS_2004_WillisIslandSouth","request_1199_user_313_dataset_748_20160425","MAPE-dtsetBirdLife748-713_112-RAATD","Keep","Eudyptes chrysolophus","Macaroni penguin","MAPE","F","","","PTT","Willis Island South, Willis Island",2004,2,4,"",-38.199,-54.0053,"Phil Trathan","pnt@bas.ac.uk",""
"MAPE_BAS_2004_WillisIslandSouth","request_1199_user_313_dataset_748_20160426","MAPE-dtsetBirdLife748-713_113-RAATD","Keep","Eudyptes chrysolophus","Macaroni penguin","MAPE","F","","","PTT","Willis Island South, Willis Island",2004,2,6,"",-38.199,-54.0053,"Phil Trathan","pnt@bas.ac.uk",""
"MAPE_BAS_2004_WillisIslandSouth","request_1199_user_313_dataset_748_20160427","MAPE-dtsetBirdLife748-713_114-RAATD","Keep","Eudyptes chrysolophus","Macaroni penguin","MAPE","F","","","PTT","Willis Island South, Willis Island",2004,2,7,"",-38.199,-54.0053,"Phil Trathan","pnt@bas.ac.uk",""
"MAPE_BAS_2004_WillisIslandSouth","request_1199_user_313_dataset_748_20160428","MAPE-dtsetBirdLife748-713_115-RAATD","Keep","Eudyptes chrysolophus","Macaroni penguin","MAPE","F","","","PTT","Willis Island South, Willis Island",2004,2,9,"",-38.199,-54.0053,"Phil Trathan","pnt@bas.ac.uk",""
"MAPE_BAS_2004_WillisIslandSouth","request_1199_user_313_dataset_748_20160413","MAPE-dtsetBirdLife748-713_1-RAATD","Keep","Eudyptes chrysolophus","Macaroni penguin","MAPE","F","","","PTT","Willis Island South, Willis Island",2004,2,10,"",-38.199,-54.0053,"Phil Trathan","pnt@bas.ac.uk",""
"MAPE_BAS_2004_WillisIslandSouth","request_1199_user_313_dataset_748_20160429","MAPE-dtsetBirdLife748-713_2-RAATD","Keep","Eudyptes chrysolophus","Macaroni penguin","MAPE","F","","","PTT","Willis Island South, Willis Island",2004,2,15,"",-38.199,-54.0053,"Phil Trathan","pnt@bas.ac.uk",""
"MAPE_BAS_2004_WillisIslandSouth","request_1199_user_313_dataset_748_20160430","MAPE-dtsetBirdLife748-713_3-RAATD","Keep","Eudyptes chrysolophus","Macaroni penguin","MAPE","F","","","PTT","Willis Island South, Willis Island",2004,2,15,"",-38.199,-54.0053,"Phil Trathan","pnt@bas.ac.uk",""
"MAPE_BAS_2004_WillisIslandSouth","request_1199_user_313_dataset_748_20160431","MAPE-dtsetBirdLife748-713_4-RAATD","Keep","Eudyptes chrysolophus","Macaroni penguin","MAPE","F","","","PTT","Willis Island South, Willis Island",2004,2,28,"",-38.199,-54.0053,"Phil Trathan","pnt@bas.ac.uk",""
"MAPE_BAS_2004_WillisIslandSouth","request_1199_user_313_dataset_748_20160432","MAPE-dtsetBirdLife748-713_5-RAATD","Keep","Eudyptes chrysolophus","Macaroni penguin","MAPE","F","","","PTT","Willis Island South, Willis Island",2004,2,29,"",-38.199,-54.0053,"Phil Trathan","pnt@bas.ac.uk",""
"MAPE_BAS_2004_WillisIslandSouth","request_1199_user_313_dataset_748_20160433","MAPE-dtsetBirdLife748-713_6-RAATD","Keep","Eudyptes chrysolophus","Macaroni penguin","MAPE","F","","","PTT","Willis Island South, Willis Island",2004,3,10,"",-38.199,-54.0053,"Phil Trathan","pnt@bas.ac.uk",""
"MAPE_BAS_2004_WillisIslandSouth","request_1199_user_313_dataset_748_20160434","MAPE-dtsetBirdLife748-713_7-RAATD","Keep","Eudyptes chrysolophus","Macaroni penguin","MAPE","F","","","PTT","Willis Island South, Willis Island",2004,3,11,"",-38.199,-54.0053,"Phil Trathan","pnt@bas.ac.uk",""
"MAPE_BAS_2010_FairyPoint","request_1193_user_313_dataset_744_20160411","MAPE-dtsetBirdLife744-depid1167-RATTD","Discard","Eudyptes chrysolophus","Macaroni penguin","MAPE","U","","","PTT","Fairy Point, Bird Island",2010,1,2,"",-38.075,-54.007,"Phil Trathan","pnt@bas.ac.uk",""
"MAPE_BAS_2010_FairyPoint","request_1193_user_313_dataset_744_20160412","MAPE-dtsetBirdLife744-depid1168-RATTD","Keep","Eudyptes chrysolophus","Macaroni penguin","MAPE","U","","","PTT","Fairy Point, Bird Island",2010,1,2,"",-38.075,-54.007,"Phil Trathan","pnt@bas.ac.uk",""
"MAPE_BAS_2010_FairyPoint","request_1193_user_313_dataset_744_20160413","MAPE-dtsetBirdLife744-depid1169-RATTD","Keep","Eudyptes chrysolophus","Macaroni penguin","MAPE","U","","","PTT","Fairy Point, Bird Island",2010,1,2,"",-38.075,-54.007,"Phil Trathan","pnt@bas.ac.uk",""
"MAPE_BAS_2010_FairyPoint","request_1193_user_313_dataset_744_20160414","MAPE-dtsetBirdLife744-depid1170-RATTD","Discard","Eudyptes chrysolophus","Macaroni penguin","MAPE","U","","","PTT","Fairy Point, Bird Island",2010,1,2,"",-38.075,-54.007,"Phil Trathan","pnt@bas.ac.uk",""
"MAPE_BAS_2010_FairyPoint","request_1193_user_313_dataset_744_20160415","MAPE-dtsetBirdLife744-depid1171-RATTD","Keep","Eudyptes chrysolophus","Macaroni penguin","MAPE","U","","","PTT","Fairy Point, Bird Island",2010,1,2,"",-38.075,-54.007,"Phil Trathan","pnt@bas.ac.uk",""
"MAPE_BAS_2010_FairyPoint","request_1193_user_313_dataset_744_20160416","MAPE-dtsetBirdLife744-depid1172-RATTD","Keep","Eudyptes chrysolophus","Macaroni penguin","MAPE","U","","","PTT","Fairy Point, Bird Island",2010,1,2,"",-38.075,-54.007,"Phil Trathan","pnt@bas.ac.uk",""
"MAPE_BAS_2010_FairyPoint","request_1193_user_313_dataset_744_20160417","MAPE-dtsetBirdLife744-depid1173-RATTD","Keep","Eudyptes chrysolophus","Macaroni penguin","MAPE","U","","","PTT","Fairy Point, Bird Island",2010,1,2,"",-38.075,-54.007,"Phil Trathan","pnt@bas.ac.uk",""
"MAPE_BAS_2010_FairyPoint","request_1193_user_313_dataset_744_20160418","MAPE-dtsetBirdLife744-depid1174-RATTD","Keep","Eudyptes chrysolophus","Macaroni penguin","MAPE","U","","","PTT","Fairy Point, Bird Island",2010,1,2,"",-38.075,-54.007,"Phil Trathan","pnt@bas.ac.uk",""
"MAPE_BAS_2011_GoldCrestPoint","request_1194_user_313_dataset_742_20160427","MAPE-dtsetBirdLife742-17000-RAATD","Keep","Eudyptes chrysolophus","Macaroni penguin","MAPE","M","","","GLS","Goldcrest Point, Bird Island",2011,4,24,"",-38.075,-54.004,"Norman Ratcliffe","notc@bas.ac.uk",""
"MAPE_BAS_2011_GoldCrestPoint","request_1194_user_313_dataset_742_20160428","MAPE-dtsetBirdLife742-17001-RAATD","Keep","Eudyptes chrysolophus","Macaroni penguin","MAPE","F","","","GLS","Goldcrest Point, Bird Island",2011,4,24,"",-38.075,-54.004,"Norman Ratcliffe","notc@bas.ac.uk",""
"MAPE_BAS_2011_GoldCrestPoint","request_1194_user_313_dataset_742_20160429","MAPE-dtsetBirdLife742-17003-RAATD","Keep","Eudyptes chrysolophus","Macaroni penguin","MAPE","M","","","GLS","Goldcrest Point, Bird Island",2011,4,24,"",-38.075,-54.004,"Norman Ratcliffe","notc@bas.ac.uk",""
"MAPE_BAS_2011_GoldCrestPoint","request_1194_user_313_dataset_742_20160430","MAPE-dtsetBirdLife742-17004-RAATD","Keep","Eudyptes chrysolophus","Macaroni penguin","MAPE","F","","","GLS","Goldcrest Point, Bird Island",2011,4,24,"",-38.075,-54.004,"Norman Ratcliffe","notc@bas.ac.uk",""
"MAPE_BAS_2011_GoldCrestPoint","request_1194_user_313_dataset_742_20160431","MAPE-dtsetBirdLife742-17006-RAATD","Keep","Eudyptes chrysolophus","Macaroni penguin","MAPE","F","","","GLS","Goldcrest Point, Bird Island",2011,4,24,"",-38.075,-54.004,"Norman Ratcliffe","notc@bas.ac.uk",""
